Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,testCaseId,queryParameters,operationId,path,httpMethod,headerParameters,pathParameters,formParameters,bodyParameter,statusCode,passed,failReason,responseBody
5642,656,656,test_skv3j7a0w0u1_getMultiHotelOffers,boardType=ROOM_ONLY;checkOutDate=2022-09-30;hotelIds=WVNYCNHO;roomQuantity=6;adults=1;includeClosed=true;currency=HRK;countryOfResidence=MX;paymentPolicy=GUARANTEE;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+6CC3j44l607lhOF1Ayl1MbgdA5VC;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""WVNYCNHO"",""chainCode"":""WV"",""name"":""THE NOLITAN"",""cityCode"":""NYC"",""latitude"":40.72066,""longitude"":-73.99521},""available"":false,""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=WVNYCNHO&adults=1&boardType=ROOM_ONLY&checkOutDate=2022-09-30&countryOfResidence=MX&currency=HRK&paymentPolicy=GUARANTEE&roomQuantity=6""}]}"
7056,1303,1303,test_1jyg2wb2phliu_getMultiHotelOffers,boardType=ROOM_ONLY;checkOutDate=2022-09-25;hotelIds=WVBOS381%2COMLAXCTR%2CWIOSAOSA%2CBWROM024;roomQuantity=4;adults=5;currency=CLP;countryOfResidence=AU;lang=RU;paymentPolicy=NONE;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+c1HyRuLuKbzGCkBMTtoJTVwyNNkA;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""BWROM024"",""chainCode"":""BW"",""dupeId"":""700013837"",""name"":""Best Western Plus Hotel Universo"",""cityCode"":""ROM"",""latitude"":41.8943,""longitude"":12.50774},""available"":true,""offers"":[{""id"":""WVUN0QJ9VM"",""roomQuantity"":""4"",""checkInDate"":""2022-09-20"",""checkOutDate"":""2022-09-25"",""rateCode"":""AAA"",""rateFamilyEstimated"":{""code"":""AAA"",""type"":""C""},""commission"":{""percentage"":""10""},""room"":{""type"":""A3X"",""typeEstimated"":{""category"":""STANDARD_ROOM"",""beds"":2,""bedType"":""SINGLE""},""description"":{""text"":""AAA CAA RATE \n1KING 2 SINGLE BEDS,FAMROO,SUPER,2CONRM,WIFI,\nCOFTE"",""lang"":""RU""}},""guests"":{""adults"":5},""price"":{""currency"":""EUR"",""base"":""2250.00"",""total"":""2400.00"",""taxes"":[{""code"":""TOTAL_TAX"",""amount"":""150.00"",""currency"":""EUR"",""included"":false}]},""policies"":{""paymentType"":""guarantee"",""cancellation"":{""description"":{""text"":""NON-REFUNDABLE RATE""},""type"":""FULL_STAY""}},""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers/WVUN0QJ9VM?lang=RU""}],""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=BWROM024&adults=5&boardType=ROOM_ONLY&checkOutDate=2022-09-25&countryOfResidence=AU&currency=CLP&lang=RU&paymentPolicy=NONE&roomQuantity=4""}],""dictionaries"":{""currencyConversionLookupRates"":{""EUR"":{""rate"":""924.962799999999902"",""target"":""CLP"",""targetDecimalPlaces"":0}}}}"
4424,1852,1852,test_s1gmpt9qz6ew_getMultiHotelOffers,boardType=ROOM_ONLY;checkOutDate=2022-09-26;hotelIds=SIHIJ595%2CGIFLR424%2CONROMMUS;roomQuantity=7;adults=1;currency=AED;countryOfResidence=UY;paymentPolicy=GUARANTEE;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+cbyoL9HboNZuUtFkVA8fIzRvBXsp;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""GIFLR424"",""chainCode"":""GI"",""dupeId"":""700081052"",""name"":""HILTON GRDN INN FLORENCE NOVOLI"",""cityCode"":""FLR"",""latitude"":43.79179,""longitude"":11.22821},""available"":true,""offers"":[{""id"":""6EIBDRX2ZS"",""roomQuantity"":""7"",""checkInDate"":""2022-09-20"",""checkOutDate"":""2022-09-26"",""rateCode"":""RAC"",""rateFamilyEstimated"":{""code"":""BAR"",""type"":""P""},""commission"":{""percentage"":""8""},""room"":{""type"":""A00"",""typeEstimated"":{""category"":""STANDARD_ROOM"",""beds"":1,""bedType"":""KING""},""description"":{""text"":""FLEXIBLE RATE\nKING ROOM\nAIR CONDITIONED SAFE FREE INTERNET\nREM.PRINTING TEA/COFFEE FACILITIES FRIDGE"",""lang"":""EN""}},""guests"":{""adults"":1},""price"":{""currency"":""EUR"",""base"":""783.00"",""total"":""812.40"",""taxes"":[{""code"":""TOTAL_TAX"",""pricingFrequency"":""PER_STAY"",""pricingMode"":""PER_PRODUCT"",""amount"":""29.40"",""currency"":""EUR"",""included"":false}],""variations"":{""average"":{""base"":""130.50""},""changes"":[{""startDate"":""2022-09-20"",""endDate"":""2022-09-21"",""base"":""138.00""},{""startDate"":""2022-09-21"",""endDate"":""2022-09-22"",""base"":""128.00""},{""startDate"":""2022-09-22"",""endDate"":""2022-09-23"",""base"":""141.00""},{""startDate"":""2022-09-23"",""endDate"":""2022-09-24"",""base"":""127.00""},{""startDate"":""2022-09-24"",""endDate"":""2022-09-25"",""base"":""126.00""},{""startDate"":""2022-09-25"",""endDate"":""2022-09-26"",""base"":""123.00""}]}},""policies"":{""guarantee"":{""acceptedPayments"":{""creditCards"":[""VI"",""CA"",""AX"",""DC"",""DS"",""JC"",""CU""],""methods"":[""CREDIT_CARD""]}},""paymentType"":""guarantee"",""cancellation"":{""description"":{""text"":""Plus Taxes and fees where appropriate.""},""amount"":""966.00"",""deadline"":""2022-09-19T23:59:00+02:00""}},""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers/6EIBDRX2ZS""}],""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=GIFLR424&adults=1&boardType=ROOM_ONLY&checkOutDate=2022-09-26&countryOfResidence=UY&currency=AED&paymentPolicy=GUARANTEE&roomQuantity=7""}],""dictionaries"":{""currencyConversionLookupRates"":{""EUR"":{""rate"":""3.681619"",""target"":""AED"",""targetDecimalPlaces"":2}}}}"
518,1915,1915,test_qdtajsi9ypf6_getMultiHotelOffers,boardType=ROOM_ONLY;checkOutDate=2022-09-27;hotelIds=WISFOSTF%2CMCDXBHCM;adults=1;countryOfResidence=MA;lang=DE;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+YuOdhoFmG2DidZGtdwzK8cZdu22R;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""MCDXBHCM"",""chainCode"":""MC"",""dupeId"":""501319851"",""name"":""Marriott Executive Apartments Al Jaddaf Dubai"",""cityCode"":""DXB"",""latitude"":25.2583,""longitude"":55.32449},""available"":true,""offers"":[{""id"":""T8WFCK05I8"",""checkInDate"":""2022-09-21"",""checkOutDate"":""2022-09-27"",""rateCode"":""RAC"",""room"":{""type"":""REG"",""typeEstimated"":{""beds"":1,""bedType"":""KING""},""description"":{""text"":""Flexibler Tarif, Ortsbereich Gespräche\n1 Kingsize-Bett, Voll Küche, Mikrowelle, 75 m²/\n807sqft, Separates Wohnzimmer, Kostenloser WLAN"",""lang"":""DE""}},""guests"":{""adults"":1},""price"":{""currency"":""AED"",""base"":""3474.00"",""total"":""4255.66"",""variations"":{""average"":{""base"":""579.00""},""changes"":[{""startDate"":""2022-09-21"",""endDate"":""2022-09-22"",""base"":""479.00""},{""startDate"":""2022-09-22"",""endDate"":""2022-09-27"",""base"":""599.00""}]}},""policies"":{""paymentType"":""guarantee"",""cancellation"":{""amount"":""538.88"",""deadline"":""2022-09-21T18:00:00+04:00""}},""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers/T8WFCK05I8?lang=DE""}],""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=MCDXBHCM&adults=1&boardType=ROOM_ONLY&checkOutDate=2022-09-27&countryOfResidence=MA&lang=DE""},{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""WISFOSTF"",""chainCode"":""WI"",""dupeId"":""700013571"",""name"":""The Westin St Francis San Francisco on Union Square"",""cityCode"":""SFO"",""latitude"":37.7877,""longitude"":-122.40828},""available"":true,""offers"":[{""id"":""0YUEQSOUQY"",""checkInDate"":""2022-09-21"",""checkOutDate"":""2022-09-27"",""rateCode"":""RAC"",""room"":{""type"":""REG"",""typeEstimated"":{""beds"":1,""bedType"":""KING""},""description"":{""text"":""Flexibler Tarif, Ortsbereich Gespräche\n1 Kingsize-Bett, Minikühlschrank, 200 sqft/18m²\n, WLAN-Zugang gegen Gebühr, Kaffee-/Teekocher, "",""lang"":""DE""}},""guests"":{""adults"":1},""price"":{""currency"":""USD"",""base"":""3064.00"",""total"":""3569.25"",""variations"":{""average"":{""base"":""510.67""},""changes"":[{""startDate"":""2022-09-21"",""endDate"":""2022-09-22"",""base"":""1439.00""},{""startDate"":""2022-09-22"",""endDate"":""2022-09-23"",""base"":""489.00""},{""startDate"":""2022-09-23"",""endDate"":""2022-09-24"",""base"":""249.00""},{""startDate"":""2022-09-24"",""endDate"":""2022-09-25"",""base"":""259.00""},{""startDate"":""2022-09-25"",""endDate"":""2022-09-26"",""base"":""279.00""},{""startDate"":""2022-09-26"",""endDate"":""2022-09-27"",""base"":""349.00""}]}},""policies"":{""paymentType"":""guarantee"",""cancellation"":{""amount"":""1676.29"",""deadline"":""2022-09-18T23:59:00-07:00""}},""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers/0YUEQSOUQY?lang=DE""}],""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=WISFOSTF&adults=1&boardType=ROOM_ONLY&checkOutDate=2022-09-27&countryOfResidence=MA&lang=DE""}]}"
7960,1313,1313,test_tol6ckovh8og_getMultiHotelOffers,boardType=BREAKFAST;checkOutDate=2022-09-27;hotelIds=HLOSA239;adults=1;includeClosed=true;currency=UYU;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+zpJZXoNPAyRl7Re4A9S3kpGXmriO;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""HLOSA239"",""chainCode"":""HL"",""dupeId"":""700023586"",""name"":""HILTON OSAKA"",""cityCode"":""OSA"",""latitude"":34.67788,""longitude"":135.51274},""available"":true,""offers"":[{""id"":""NWB04BWZWT"",""checkInDate"":""2022-09-20"",""checkOutDate"":""2022-09-27"",""rateCode"":""RAC"",""commission"":{""percentage"":""8""},""boardType"":""BREAKFAST"",""room"":{""type"":""A1G"",""typeEstimated"":{""category"":""STANDARD_ROOM"",""beds"":1,""bedType"":""KING""},""description"":{""text"":""BED AND BREAKFAST\nKING HILTON ROOM\nTRADITIONAL HILTON STYLE WITH CITY VIEW\nMAXIMUM OCCUPANCY IS 2 PEOPLE"",""lang"":""EN""}},""guests"":{""adults"":1},""price"":{""currency"":""JPY"",""base"":""202300"",""total"":""253559"",""taxes"":[{""code"":""TOTAL_TAX"",""pricingFrequency"":""PER_STAY"",""pricingMode"":""PER_PRODUCT"",""amount"":""24960"",""currency"":""JPY"",""included"":false},{""code"":""SERVICE_CHARGE"",""pricingFrequency"":""PER_STAY"",""pricingMode"":""PER_PRODUCT"",""amount"":""26299"",""currency"":""JPY"",""included"":false}],""variations"":{""average"":{""base"":""28900""},""changes"":[{""startDate"":""2022-09-20"",""endDate"":""2022-09-27"",""base"":""28900""}]}},""policies"":{""guarantee"":{""acceptedPayments"":{""creditCards"":[""VI"",""CA"",""AX"",""DC"",""DS"",""JC"",""CU""],""methods"":[""CREDIT_CARD""]}},""paymentType"":""guarantee"",""cancellation"":{""description"":{""text"":""Plus Taxes and fees where appropriate.""},""amount"":""28900"",""deadline"":""2022-09-19T23:59:00+09:00""}},""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers/NWB04BWZWT""}],""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=HLOSA239&adults=1&boardType=BREAKFAST&checkOutDate=2022-09-27&currency=UYU""}],""dictionaries"":{""currencyConversionLookupRates"":{""JPY"":{""rate"":""0.2895298"",""target"":""UYU"",""targetDecimalPlaces"":2}}}}"
7821,1057,1057,test_1hbd9by9jrj1y_getMultiHotelOffers,boardType=ROOM_ONLY;checkOutDate=2022-09-24;hotelIds=WISELWES;adults=8;includeClosed=true;currency=MKD;lang=zh;priceRange=0-200;paymentPolicy=NONE;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+6fwTXY30GMswu3A3oPIhTkhVo6Kh;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""WISELWES"",""chainCode"":""WI"",""name"":""The Westin Josun Seoul"",""cityCode"":""SEL"",""latitude"":37.56434,""longitude"":126.98007},""available"":false,""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=WISELWES&adults=8&boardType=ROOM_ONLY&checkOutDate=2022-09-24&currency=MKD&lang=zh&paymentPolicy=NONE""}]}"
2384,1488,1488,test_1ieya7f345zjn_getMultiHotelOffers,boardType=BREAKFAST;checkOutDate=2022-09-23;hotelIds=SMSVQ148%2CGIROM198%2CRTSYDMEN;roomQuantity=9;adults=1;includeClosed=true;currency=BOB;lang=FR;paymentPolicy=GUARANTEE;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+0m4G7cMCv7GuvbQHyaEqfVuBZNH9;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""GIROM198"",""chainCode"":""GI"",""dupeId"":""700006041"",""name"":""HILTON GARDEN INN ROME CLARIDGE"",""cityCode"":""ROM"",""latitude"":41.92244,""longitude"":12.49253},""available"":true,""offers"":[{""id"":""VLKZUKYETV"",""roomQuantity"":""9"",""checkInDate"":""2022-09-21"",""checkOutDate"":""2022-09-23"",""rateCode"":""RAC"",""commission"":{""percentage"":""8""},""boardType"":""BREAKFAST"",""room"":{""type"":""A01"",""typeEstimated"":{""category"":""SUITE"",""beds"":1,""bedType"":""TWIN""},""description"":{""text"":""BREAKFAST INCLUDED\nTWIN ROOM\nCOMP WIFI/LCD SAT TV/MINI FRIDGE\nSUITE DREAM BY SERTA BED/COFFEE-TEA MAKER"",""lang"":""FR""}},""guests"":{""adults"":1},""price"":{""currency"":""EUR"",""base"":""712.00"",""total"":""724.00"",""taxes"":[{""code"":""TOTAL_TAX"",""pricingFrequency"":""PER_STAY"",""pricingMode"":""PER_PRODUCT"",""amount"":""12.00"",""currency"":""EUR"",""included"":false}],""variations"":{""average"":{""base"":""356.00""},""changes"":[{""startDate"":""2022-09-21"",""endDate"":""2022-09-23"",""base"":""356.00""}]}},""policies"":{""guarantee"":{""acceptedPayments"":{""creditCards"":[""VI"",""CA"",""AX"",""DC"",""DS"",""JC"",""CU""],""methods"":[""CREDIT_CARD""]}},""paymentType"":""guarantee"",""cancellation"":{""description"":{""text"":""Plus Taxes and fees where appropriate.""},""amount"":""3204.00"",""deadline"":""2022-09-20T23:59:00+02:00""}},""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers/VLKZUKYETV?lang=FR""}],""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=GIROM198&adults=1&boardType=BREAKFAST&checkOutDate=2022-09-23&currency=BOB&lang=FR&paymentPolicy=GUARANTEE&roomQuantity=9""},{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""SMSVQ148"",""chainCode"":""SM"",""dupeId"":""700001615"",""name"":""MELIA LEBREROS"",""cityCode"":""SVQ"",""latitude"":37.38686,""longitude"":-5.97235},""available"":false,""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=SMSVQ148&adults=1&boardType=BREAKFAST&checkOutDate=2022-09-23&currency=BOB&lang=FR&paymentPolicy=GUARANTEE&roomQuantity=9""}],""dictionaries"":{""currencyConversionLookupRates"":{""EUR"":{""rate"":""6.961182"",""target"":""BOB"",""targetDecimalPlaces"":2}}}}"
9882,2492,2492,test_1k1zkgjjfrjg4_getMultiHotelOffers,boardType=ROOM_ONLY;checkOutDate=2022-09-28;hotelIds=MCSFOUSM;adults=9;includeClosed=true;currency=EUR;lang=de;priceRange=300;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+czf9zuqQtcGWcnq2EJWEF8aengGI;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""MCSFOUSM"",""chainCode"":""MC"",""name"":""San Francisco Marriott Union Square"",""cityCode"":""SFO"",""latitude"":37.78927,""longitude"":-122.40829},""available"":false,""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=MCSFOUSM&adults=9&boardType=ROOM_ONLY&checkOutDate=2022-09-28&currency=EUR&lang=de""}]}"
3506,781,781,test_1jetsatgfsd9z_getMultiHotelOffers,boardType=BREAKFAST;checkOutDate=2022-09-29;hotelIds=SIDXB408;roomQuantity=1;adults=4;includeClosed=true;currency=USD;lang=it;priceRange=10-;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+rTcsglZ6L5E98CqTafJHVX9hni9U;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""SIDXB408"",""chainCode"":""SI"",""name"":""Sheraton Dubai Creek Hotel and Towers"",""cityCode"":""DXB"",""latitude"":25.25242,""longitude"":55.32802},""available"":false,""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=SIDXB408&adults=4&boardType=BREAKFAST&checkOutDate=2022-09-29&currency=USD&lang=it&roomQuantity=1""}]}"
1412,3158,3158,test_s4p2soc4hkqg_getMultiHotelOffers,boardType=BREAKFAST;checkOutDate=2022-09-30;hotelIds=WVMUC306%2CWVFLRORO;adults=3;includeClosed=true;currency=ZWL;paymentPolicy=DEPOSIT;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+hjyelSyiUpb8izukHpcPTM7HvJfO;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""WVFLRORO"",""chainCode"":""WV"",""name"":""HOTEL L OROLOGIO"",""cityCode"":""FLR"",""latitude"":43.77408,""longitude"":11.24991},""available"":false,""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=WVFLRORO&adults=3&boardType=BREAKFAST&checkOutDate=2022-09-30&currency=ZWL&paymentPolicy=DEPOSIT""},{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""WVMUC306"",""chainCode"":""WV"",""name"":""ARCONA LIVING MUNCHEN"",""cityCode"":""MUC"",""latitude"":48.15195,""longitude"":11.5376},""available"":false,""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=WVMUC306&adults=3&boardType=BREAKFAST&checkOutDate=2022-09-30&currency=ZWL&paymentPolicy=DEPOSIT""}]}"
7613,2106,2106,test_r17sgcrx7m1t_getMultiHotelOffers,boardType=BREAKFAST;checkOutDate=2022-09-28;hotelIds=MDHAM800%2CCHTLSH02%2CLMPARCRE;adults=3;includeClosed=true;currency=ZWL;priceRange=15-10000;paymentPolicy=NONE;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+wzYEd5XTvzYoNgA61smnPf6uG3xZ;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""CHTLSH02"",""chainCode"":""CH"",""name"":""HOTEL PALLADIA"",""cityCode"":""TLS"",""latitude"":43.60658,""longitude"":1.40036},""available"":false,""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=CHTLSH02&adults=3&boardType=BREAKFAST&checkOutDate=2022-09-28&currency=ZWL&paymentPolicy=NONE""},{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""LMPARCRE"",""chainCode"":""LM"",""name"":""KKHOTEL CAYRE PARIS"",""cityCode"":""PAR"",""latitude"":48.85552,""longitude"":2.32554},""available"":false,""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=LMPARCRE&adults=3&boardType=BREAKFAST&checkOutDate=2022-09-28&currency=ZWL&paymentPolicy=NONE""}]}"
1570,874,874,test_1ib0e5jl4druc_getMultiHotelOffers,boardType=ROOM_ONLY;checkOutDate=2022-09-28;hotelIds=WVSYDOAK%2CRTADLROC;roomQuantity=1;adults=1;includeClosed=true;currency=COP;priceRange=-10000;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+kft3pWyI5f0lYbu4lN6aQa1rJgRA;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""WVSYDOAK"",""chainCode"":""WV"",""name"":""SEASONS HARBOUR PLAZA - SYDNEY"",""cityCode"":""SYD"",""latitude"":-33.86542,""longitude"":151.20323},""available"":false,""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=WVSYDOAK&adults=1&boardType=ROOM_ONLY&checkOutDate=2022-09-28&currency=COP&roomQuantity=1""}]}"
7080,1075,1075,test_1hv392t7sqeyg_getMultiHotelOffers,boardType=ROOM_ONLY;checkOutDate=2022-09-30;hotelIds=WISFOSTF;adults=2;currency=JPY;lang=it;paymentPolicy=NONE;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+kft3pWyI5f0lYbu4lN6aQa1rJgRA;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""WISFOSTF"",""chainCode"":""WI"",""dupeId"":""700013571"",""name"":""The Westin St Francis San Francisco on Union Square"",""cityCode"":""SFO"",""latitude"":37.7877,""longitude"":-122.40828},""available"":true,""offers"":[{""id"":""0X7MJIS969"",""checkInDate"":""2022-09-21"",""checkOutDate"":""2022-09-30"",""rateCode"":""RAC"",""room"":{""type"":""REG"",""typeEstimated"":{""beds"":1,""bedType"":""KING""},""description"":{""text"":""Tariffa flessibile, chiamate locali\n1 letto matrimoniale King, Minifrigo, 200 piedi\n quadrati/18metri quadrati, Internet wireless a"",""lang"":""IT""}},""guests"":{""adults"":2},""price"":{""currency"":""USD"",""base"":""4201.00"",""total"":""4893.75"",""variations"":{""average"":{""base"":""466.78""},""changes"":[{""startDate"":""2022-09-21"",""endDate"":""2022-09-22"",""base"":""1439.00""},{""startDate"":""2022-09-22"",""endDate"":""2022-09-23"",""base"":""489.00""},{""startDate"":""2022-09-23"",""endDate"":""2022-09-24"",""base"":""249.00""},{""startDate"":""2022-09-24"",""endDate"":""2022-09-25"",""base"":""259.00""},{""startDate"":""2022-09-25"",""endDate"":""2022-09-26"",""base"":""279.00""},{""startDate"":""2022-09-26"",""endDate"":""2022-09-27"",""base"":""349.00""},{""startDate"":""2022-09-27"",""endDate"":""2022-09-29"",""base"":""409.00""},{""startDate"":""2022-09-29"",""endDate"":""2022-09-30"",""base"":""319.00""}]}},""policies"":{""paymentType"":""guarantee"",""cancellation"":{""amount"":""1676.29"",""deadline"":""2022-09-18T23:59:00-07:00""}},""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers/0X7MJIS969?lang=it""}],""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=WISFOSTF&adults=2&boardType=ROOM_ONLY&checkOutDate=2022-09-30&currency=JPY&lang=it&paymentPolicy=NONE""}],""dictionaries"":{""currencyConversionLookupRates"":{""USD"":{""rate"":""143.2980000000000018"",""target"":""JPY"",""targetDecimalPlaces"":0}}}}"
1927,984,984,test_trqucddk7q01_getMultiHotelOffers,boardType=BREAKFAST;checkOutDate=2022-09-30;hotelIds=SMBERMEL%2CBWMEL270%2CMCDXBHCM%2CBWTLS454%2CRTTLSMER%2CBWROM242%2CWVMANBRI%2CCYSFOCFC%2CHILON542%2CCYMIAGVC;roomQuantity=6;adults=3;currency=HRK;lang=zh-CN;paymentPolicy=NONE;,getMultiHotelOffers,/shopping/hotel-offers,GET,Authorization=Bearer+dOG2rmNkH2ZM15YOcm51nzLHfFMB;,,,,200,True,none,"{""data"":[{""type"":""hotel-offers"",""hotel"":{""type"":""hotel"",""hotelId"":""HILON542"",""chainCode"":""HI"",""dupeId"":""700022424"",""name"":""Holiday Inn Exp Greenwich"",""cityCode"":""LON"",""latitude"":51.49039,""longitude"":0.01907},""available"":true,""offers"":[{""id"":""RS2V60UYWF"",""roomQuantity"":""6"",""checkInDate"":""2022-09-22"",""checkOutDate"":""2022-09-30"",""rateCode"":""M85"",""rateFamilyEstimated"":{""code"":""PRO"",""type"":""P""},""boardType"":""BREAKFAST"",""room"":{""type"":""*1B"",""typeEstimated"":{""category"":""STANDARD_ROOM"",""beds"":1,""bedType"":""DOUBLE""},""description"":{""text"":""1000 BONUS POINTS NT INCLUDES ROOM AND 1000\nREWARDS CLUB BONUS POINTS PER NIGHT IF YOU\n1 Double Bed Standard Sofabed 200 SqFt Room\nsofabed for max 2 kids includes breakfast and"",""lang"":""ZH""}},""guests"":{""adults"":3},""price"":{""currency"":""GBP"",""base"":""3468.92"",""total"":""3468.92"",""taxes"":[{""code"":""MISCELLANEOUS"",""pricingFrequency"":""PER_NIGHT"",""pricingMode"":""PER_PRODUCT"",""percentage"":""20.00"",""included"":true}],""variations"":{""average"":{""base"":""433.62""},""changes"":[{""startDate"":""2022-09-22"",""endDate"":""2022-09-23"",""base"":""314.99""},{""startDate"":""2022-09-23"",""endDate"":""2022-09-24"",""base"":""438.99""},{""startDate"":""2022-09-24"",""endDate"":""2022-09-25"",""base"":""594.99""},{""startDate"":""2022-09-25"",""endDate"":""2022-09-26"",""base"":""309.99""},{""startDate"":""2022-09-26"",""endDate"":""2022-09-27"",""base"":""504.99""},{""startDate"":""2022-09-27"",""endDate"":""2022-09-28"",""base"":""449.99""},{""startDate"":""2022-09-28"",""endDate"":""2022-09-29"",""base"":""604.99""},{""startDate"":""2022-09-29"",""endDate"":""2022-09-30"",""base"":""249.99""}]}},""policies"":{""guarantee"":{""acceptedPayments"":{""creditCards"":[""AX"",""VI"",""CA"",""DC"",""CB"",""DS"",""BE"",""CU""],""methods"":[""CREDIT_CARD""]}},""paymentType"":""guarantee"",""cancellation"":{""deadline"":""2022-09-22T17:44:00+01:00""}},""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers/RS2V60UYWF?lang=zh-CN""}],""self"":""https://test.api.amadeus.com/v3/shopping/hotel-offers?hotelIds=HILON542&adults=3&boardType=BREAKFAST&checkOutDate=2022-09-30&currency=HRK&lang=zh-CN&paymentPolicy=NONE&roomQuantity=6""}],""dictionaries"":{""currencyConversionLookupRates"":{""GBP"":{""rate"":""8.9580389999999994"",""target"":""HRK"",""targetDecimalPlaces"":2}}}}"
